0.00000000,0.00696245,0.01372395,0.02028582,0.02664829,0.03281011,0.03876830,0.04451817,0.05005331,0.05536586,0.06044667,0.06528556,0.06987164,0.07419350,0.07823951,0.08199803,0.08545765,0.08860732,0.09143661,0.09393566,0.09609573,0.09790879,0.09936803,0.10046775,0.10120343,0.10157171,0.10157055,0.10119912,0.10045788,0.09934853,0.09787363,0.09603699,0.09384349,0.09129868,0.08840894,0.08518115,0.08162261,0.07774078,0.07354309,0.06903669,0.06422814,0.05912316,0.05372631,0.04804069,0.04206763,0.03580644,0.02925422,0.02240577,0.01525371,0.00778870,0.00000000
0.00000000,0.00746086,0.01471544,0.02176185,0.02859740,0.03521830,0.04161951,0.04779467,0.05373609,0.05943490,0.06488122,0.07006433,0.07497290,0.07959522,0.08391941,0.08793361,0.09162622,0.09498605,0.09800246,0.10066548,0.10296618,0.10489641,0.10644918,0.10761868,0.10840024,0.10879040,0.10878699,0.10838909,0.10759703,0.10641237,0.10483787,0.10287706,0.10053471,0.09781645,0.09472852,0.09127779,0.08747151,0.08331715,0.07882215,0.07399373,0.06883862,0.06336285,0.05757145,0.05146821,0.04505550,0.03833402,0.03130274,0.02395885,0.01629788,0.00831391,0.00000000
0.00000000,0.00795738,0.01570360,0.02323391,0.03054299,0.03762475,0.04447213,0.05107705,0.05743044,0.06352227,0.06934171,0.07487729,0.08011703,0.08504869,0.08965993,0.09393848,0.09787238,0.10145009,0.10466068,0.10749387,0.10994048,0.11199211,0.11364154,0.11488277,0.11571097,0.11612253,0.11611518,0.11568790,0.11484097,0.11357589,0.11189538,0.10980327,0.10730412,0.10440366,0.10110830,0.09742502,0.09336121,0.08892455,0.08412273,0.07896328,0.07345338,0.06759958,0.06140762,0.05488226,0.04802704,0.04084420,0.03333458,0.02549766,0.01733164,0.00883363,0.00000000
0.00000000,0.00845497,0.01669417,0.02471034,0.03249576,0.04004215,0.04734051,0.05438106,0.06115324,0.06764577,0.07384670,0.07974362,0.08532373,0.09057407,0.09548162,0.10003356,0.10421735,0.10802098,0.11143307,0.11444291,0.11704094,0.11921843,0.12096784,0.12228293,0.12315865,0.12359125,0.12357832,0.12311880,0.12221295,0.12086229,0.11906956,0.11683874,0.11417477,0.11108333,0.10757116,0.10364554,0.09931421,0.09458524,0.08946677,0.08396688,0.07809338,0.07185359,0.06525417,0.05830096,0.05099886,0.04335169,0.03536218,0.02703198,0.01836175,0.00935133,0.00000000
0.00000000,0.00895622,0.01769230,0.02619864,0.03446534,0.04248207,0.05023792,0.05772143,0.06492050,0.07182247,0.07841420,0.08468215,0.09061255,0.09619153,0.10140525,0.10624012,0.11068291,0.11472096,0.11834227,0.12153560,0.12429090,0.12659899,0.12845195,0.12984322,0.13076752,0.13122090,0.13120083,0.13070622,0.12973734,0.12829582,0.12638454,0.12400764,0.12117039,0.11787899,0.11414033,0.10996226,0.10535302,0.10032126,0.09487578,0.08902540,0.08277874,0.07614408,0.06912917,0.06174108,0.05398613,0.04586980,0.03739666,0.02857044,0.01939412,0.00987001,0.00000000
0.00000000,0.00946348,0.01870261,0.02770564,0.03646062,0.04495525,0.05317681,0.06111211,0.06874751,0.07606889,0.08306179,0.08971145,0.09600294,0.10192134,0.10745183,0.11257989,0.11729142,0.12157295,0.12541176,0.12879592,0.13171476,0.13415858,0.13611897,0.13758900,0.13856310,0.13903711,0.13900838,0.13847580,0.13743970,0.13590186,0.13386542,0.13133481,0.12831564,0.12481469,0.12083950,0.11639831,0.11150020,0.10615452,0.10037094,0.09415918,0.08752886,0.08048938,0.07304969,0.06521825,0.05700287,0.04841068,0.03944810,0.03012085,0.02043406,0.01039235,0.00000000
0.00000000,0.00997892,0.01972939,0.02923767,0.03848985,0.04747177,0.05616892,0.06456641,0.07264901,0.08040109,0.08780676,0.09484991,0.10151435,0.10778393,0.11364271,0.11907505,0.12406586,0.12860070,0.13266595,0.13624887,0.13933805,0.14192318,0.14399526,0.14554691,0.14657223,0.14706684,0.14702797,0.14645447,0.14534680,0.14370696,0.14153840,0.13884598,0.13563586,0.13191530,0.12769272,0.12297718,0.11777843,0.11210689,0.10597319,0.09938815,0.09236257,0.08490709,0.07703201,0.06874724,0.06006217,0.05098560,0.04152575,0.03169030,0.02148640,0.01092081,0.00000000
0.00000000,0.01050455,0.02077663,0.03080063,0.04056080,0.05004116,0.05922545,0.06809713,0.07663929,0.08483476,0.09266613,0.10011584,0.10716628,0.11379995,0.11999959,0.12574834,0.13102991,0.13582874,0.14013018,0.14392053,0.14718751,0.14992006,0.15210853,0.15374502,0.15482322,0.15533852,0.15528799,0.15467053,0.15348672,0.15173885,0.14943080,0.14656796,0.14315713,0.13920634,0.13472476,0.12972262,0.12421063,0.11820022,0.11170332,0.10473194,0.09729824,0.08941423,0.08109169,0.07234207,0.06317635,0.05360507,0.04363823,0.03328537,0.02255557,0.01145761,0.00000000
0.00000000,0.01104223,0.02184807,0.03240010,0.04268082,0.05267251,0.06235720,0.07171664,0.08073229,0.08938534,0.09765679,0.10552750,0.11297834,0.11999028,0.12654462,0.13262308,0.13820800,0.14328256,0.14783089,0.15183818,0.15529116,0.15817789,0.16048797,0.16221289,0.16334589,0.16388208,0.16381840,0.16315376,0.16188897,0.16002664,0.15757118,0.15452863,0.15090658,0.14671398,0.14196102,0.13665892,0.13081991,0.12445653,0.11758204,0.11020997,0.10235389,0.09402736,0.08524375,0.07601611,0.06635713,0.05627902,0.04579358,0.03491215,0.02364568,0.01200481,0.00000000
0.00000000,0.01159377,0.02294725,0.03404136,0.04485692,0.05537452,0.06557451,0.07543696,0.08494163,0.09406804,0.10279551,0.11110320,0.11897032,0.12637618,0.13330044,0.13972325,0.14562540,0.15098861,0.15579563,0.16003038,0.16367843,0.16672684,0.16916435,0.17098174,0.17217175,0.17272916,0.17265078,0.17193557,0.17058457,0.16860085,0.16598942,0.16275709,0.15891240,0.15446538,0.14942741,0.14381104,0.13762975,0.13089794,0.12363010,0.11584145,0.10754723,0.09876263,0.08950271,0.07978224,0.06961562,0.05901682,0.04799937,0.03657637,0.02476055,0.01256435,0.00000000
0.00000000,0.01216080,0.02407750,0.03572943,0.04709578,0.05815554,0.06888740,0.07926976,0.08928066,0.09889789,0.10809896,0.11686128,0.12516220,0.13297925,0.14029025,0.14707357,0.15330829,0.15897444,0.16405321,0.16852708,0.17238028,0.17559873,0.17817018,0.18008460,0.18133415,0.18191325,0.18181857,0.18104913,0.17960629,0.17749362,0.17471686,0.17128376,0.16720392,0.16248865,0.15715074,0.15120425,0.14466427,0.13754672,0.12986830,0.12164556,0.11289573,0.10363582,0.09388267,0.08365283,0.07296249,0.06182737,0.05026273,0.03828339,0.02590378,0.01313802,0.00000000
0.00000000,0.01274490,0.02524195,0.03746899,0.04940371,0.06102352,0.07230550,0.08322638,0.09376246,0.10388971,0.11358378,0.12282016,0.13157423,0.13982152,0.14753785,0.15469957,0.16128384,0.16726879,0.17263384,0.17735980,0.18142938,0.18482721,0.18753988,0.18955647,0.19086846,0.19146986,0.19135720,0.19052959,0.18898874,0.18673885,0.18378650,0.18014050,0.17581176,0.17081304,0.16515873,0.15886464,0.15194771,0.14442578,0.13631732,0.12764140,0.11841667,0.10866239,0.09839727,0.08763976,0.07640786,0.06471907,0.05259036,0.04003823,0.02707870,0.01372747,0.00000000
0.00000000,0.01334752,0.02644353,0.03926448,0.05178666,0.06398601,0.07583802,0.08731775,0.09839974,0.10905809,0.11926649,0.12899834,0.13822689,0.14692548,0.15506769,0.16262766,0.16958033,0.17590172,0.18156921,0.18656173,0.19086026,0.19444792,0.19731001,0.19943456,0.20081230,0.20143678,0.20130435,0.20041426,0.19876863,0.19637239,0.19323310,0.18936083,0.18476797,0.17946896,0.17348005,0.16681905,0.15950501,0.15155792,0.14299847,0.13384773,0.12412715,0.11385744,0.10305975,0.09175443,0.07996137,0.06769984,0.05498854,0.04184553,0.02828838,0.01433424,0.00000000
0.00000000,0.01396998,0.02768492,0.04112002,0.05425024,0.06705013,0.07949371,0.09155437,0.10320488,0.11441737,0.12516345,0.13541431,0.14514087,0.15431403,0.16290492,0.17088517,0.17822723,0.18490471,0.19089271,0.19616798,0.20070952,0.20449875,0.20751948,0.20975855,0.21120582,0.21185431,0.21170020,0.21074288,0.20898498,0.20643226,0.20309345,0.19898006,0.19410618,0.18848819,0.18214450,0.17509517,0.16736166,0.15896643,0.14993264,0.14028384,0.13004365,0.11923577,0.10788282,0.09600769,0.08363206,0.07077707,0.05746303,0.04370955,0.02953563,0.01495973,0.00000000
0.00000000,0.01461345,0.02896848,0.04303923,0.05679946,0.07022244,0.08328077,0.09594623,0.10818977,0.11998152,0.13129086,0.14208658,0.15233707,0.16201056,0.17107540,0.17950041,0.18725525,0.19431080,0.20063950,0.20621567,0.21101605,0.21502006,0.21820984,0.22057085,0.22209196,0.22276559,0.22258772,0.22155792,0.21967943,0.21695896,0.21340658,0.20903550,0.20386175,0.19790398,0.19118302,0.18372157,0.17554380,0.16667496,0.15714102,0.14696826,0.13618301,0.12481127,0.11287874,0.10040969,0.08742834,0.07395746,0.06001903,0.04563410,0.03082293,0.01560516,0.00000000
0.00000000,0.01527896,0.03029627,0.04502525,0.05943871,0.07350875,0.08720662,0.10050255,0.11336565,0.12576397,0.13766454,0.14903355,0.15983658,0.17003889,0.17960575,0.18850281,0.19669656,0.20415474,0.21084682,0.21674428,0.22182128,0.22605498,0.22942556,0.23191692,0.23351679,0.23421690,0.23401300,0.23290490,0.23089651,0.22799568,0.22421404,0.21956671,0.21407203,0.20775120,0.20062789,0.19272778,0.18407817,0.17470746,0.16464479,0.15391955,0.14256101,0.13059799,0.11805853,0.10496997,0.09135774,0.07724698,0.06266106,0.04762240,0.03215236,0.01627154,0.00000000
0.00000000,0.01596735,0.03167000,0.04708074,0.06217169,0.07691403,0.09127777,0.10523165,0.11874293,0.13177746,0.14429979,0.15627329,0.16766044,0.17842319,0.18852330,0.19792288,0.20658477,0.21447318,0.22155412,0.22779585,0.23316955,0.23764976,0.24121445,0.24384570,0.24552993,0.24625809,0.24602567,0.24483274,0.24268402,0.23958868,0.23556012,0.23061573,0.22477648,0.21806653,0.21051279,0.20214439,0.19299218,0.18308819,0.17246514,0.16115590,0.14919305,0.13660851,0.12343314,0.10969651,0.09542699,0.08065062,0.06539282,0.04967701,0.03352552,0.01695965,0.00000000
0.00000000,0.01667912,0.03309080,0.04920760,0.06500126,0.08044230,0.09549970,0.11014078,0.12433097,0.13803387,0.15121130,0.16382355,0.17582969,0.18718792,0.19785611,0.20779225,0.21695510,0.22530474,0.23280327,0.23941521,0.24510833,0.24985413,0.25362803,0.25641003,0.25818504,0.25894308,0.25867936,0.25739429,0.25509349,0.25178766,0.24749231,0.24222740,0.23601696,0.22888858,0.22087290,0.21200301,0.20231385,0.19184160,0.18062303,0.16869496,0.15609371,0.14285461,0.12901161,0.11459694,0.09964098,0.08417234,0.06821692,0.05179968,0.03494347,0.01766997,0.00000000
0.00000000,0.01741434,0.03455896,0.05140659,0.06792892,0.08409613,0.09987642,0.11523578,0.13013787,0.14454391,0.15841283,0.17170153,0.18436523,0.19635793,0.20763303,0.21814389,0.22784454,0.23669037,0.24463890,0.25165040,0.25768866,0.26272171,0.26672199,0.26966709,0.27154020,0.27233027,0.27203218,0.27064671,0.26818058,0.26464624,0.26006163,0.25444971,0.24783803,0.24025817,0.23174508,0.22233642,0.21207184,0.20099224,0.18913908,0.17655365,0.16327648,0.14934671,0.13480168,0.11967650,0.10400390,0.08781403,0.07113481,0.05399107,0.03640647,0.01840259,0.00000000
0.00000000,0.01817259,0.03607379,0.05367702,0.07095439,0.08787609,0.10440982,0.12052044,0.13616979,0.15131667,0.16591686,0.17992351,0.19328753,0.20595817,0.21788369,0.22901213,0.23929209,0.24867357,0.25710883,0.26455315,0.27096577,0.27631067,0.28055685,0.28367915,0.28565872,0.28648329,0.28614736,0.28465216,0.28200565,0.27822237,0.27332301,0.26733406,0.26028716,0.25221847,0.24316795,0.23317854,0.22229532,0.21056466,0.19803337,0.18474786,0.17075342,0.15609349,0.14080916,0.12493868,0.10851720,0.09157664,0.07414576,0.05625059,0.03791389,0.01915713,0.00000000
0.00000000,0.01895284,0.03763341,0.05601649,0.07407520,0.09178023,0.10909912,0.12599580,0.14243034,0.15835891,0.17373394,0.18850438,0.20261626,0.21601340,0.22863821,0.24043257,0.25133879,0.26130064,0.27026428,0.27817926,0.28499950,0.29068430,0.29519869,0.29851426,0.30060986,0.30147179,0.30109410,0.29947855,0.29663456,0.29257905,0.28733599,0.28093589,0.27341515,0.26481528,0.25518203,0.24456445,0.23301392,0.22058313,0.20732505,0.19329198,0.17853464,0.16310135,0.14703736,0.13038433,0.11317998,0.09545794,0.07724785,0.05857557,0.03946398,0.01993263,0.00000000
0.00000000,0.01975353,0.03923469,0.05842068,0.07728641,0.09580367,0.11394030,0.13165956,0.14891981,0.16567442,0.18187206,0.19745699,0.21236972,0.22654783,0.23992695,0.25244186,0.26402759,0.27462063,0.28416013,0.29258892,0.29985478,0.30591156,0.31071966,0.31424696,0.31646959,0.31737220,0.31694834,0.31520036,0.31213940,0.30778514,0.30216534,0.29531522,0.28727670,0.27809748,0.26783005,0.25653058,0.24425776,0.23107158,0.21703217,0.20219861,0.18662786,0.17037380,0.15348637,0.13601098,0.11798806,0.09945290,0.08043571,0.06096198,0.04105308,0.02072731,0.00000000
0.00000000,0.02057225,0.04087302,0.06088305,0.08058020,0.09993820,0.11892572,0.13750569,0.15563483,0.17326356,0.19033629,0.20679197,0.22256475,0.23758501,0.25178056,0.26507790,0.27740361,0.28868575,0.29885523,0.30784714,0.31560208,0.32206756,0.32719862,0.33095883,0.33332115,0.33426834,0.33379333,0.33189919,0.32859903,0.32391576,0.31788153,0.31053704,0.30193061,0.29211717,0.28115705,0.26911470,0.25605729,0.24205334,0.22717128,0.21147806,0.19503787,0.17791094,0.16015255,0.14181228,0.12293345,0.10355290,0.08370110,0.06340256,0.04267659,0.02153827,0.00000000
0.00000000,0.02140522,0.04254131,0.06339385,0.08394487,0.10417116,0.12404301,0.14352338,0.16256747,0.18112251,0.19912817,0.21651719,0.23321642,0.24914787,0.26423021,0.27838032,0.29151490,0.30355217,0.31441350,0.32402493,0.33231873,0.33923500,0.34472258,0.34873998,0.35125653,0.35225277,0.35172093,0.34966489,0.34610007,0.34105311,0.33456129,0.32667166,0.31744001,0.30692967,0.29521009,0.28235537,0.26844260,0.25355023,0.23775638,0.22113716,0.20376516,0.18570796,0.16702698,0.14777646,0.12800283,0.10774443,0.08703154,0.06588696,0.04432689,0.02236218,0.00000000
0.00000000,0.02224706,0.04422926,0.06593881,0.08736335,0.10848393,0.12927345,0.14969545,0.16970367,0.18924187,0.20824434,0.22663669,0.24433714,0.26125795,0.27730711,0.29239020,0.30641241,0.31928046,0.33090455,0.34120019,0.35008998,0.35750542,0.36338805,0.36769058,0.37037809,0.37142855,0.37083337,0.36859738,0.36473868,0.35928824,0.35228929,0.34379628,0.33387367,0.32259458,0.31003911,0.29629261,0.28144375,0.26558261,0.24879863,0.23117866,0.21280509,0.19375411,0.17409419,0.15388493,0.13317617,0.11200761,0.09040887,0.06840011,0.04599314,0.02319300,0.00000000
0.00000000,0.02309055,0.04592291,0.06849823,0.09081173,0.11285026,0.13459030,0.15599662,0.17702159,0.19760514,0.21767536,0.23714953,0.25593575,0.27393478,0.29104205,0.30714992,0.32215004,0.33593567,0.34840400,0.35945825,0.36900974,0.37697999,0.38330207,0.38792192,0.39079969,0.39191038,0.39124443,0.38880778,0.38462162,0.37872199,0.37115899,0.36199567,0.35130661,0.33917630,0.32569727,0.31096800,0.29509073,0.27816914,0.26030598,0.24160071,0.22214725,0.20203188,0.18133137,0.16011148,0.13842587,0.11631553,0.09380882,0.07092214,0.04766132,0.02402356,0.00000000
0.00000000,0.02392603,0.04760362,0.07104576,0.09425781,0.11723434,0.13995671,0.16239152,0.18448979,0.20618708,0.22740422,0.24804873,0.26801674,0.28719536,0.30546526,0.32270321,0.33878498,0.35358807,0.36699444,0.37889297,0.38918187,0.39777104,0.40458373,0.40955801,0.41264831,0.41382620,0.41308098,0.41041986,0.40586764,0.39946620,0.39127365,0.38136301,0.36982060,0.35674420,0.34224079,0.32642423,0.30941262,0.29132561,0.27228161,0.25239496,0.23177322,0.21051460,0.18870567,0.16641946,0.14371400,0.12063154,0.09719849,0.07342616,0.04931239,0.02484399,0.00000000
0.00000000,0.02474075,0.04924678,0.07354664,0.09765898,0.12158857,0.14532325,0.16883214,0.19206480,0.21495156,0.23740462,0.25931985,0.28057920,0.30105360,0.32060616,0.33909535,0.35637826,0.37231392,0.38676648,0.39960811,0.41072176,0.42000381,0.42736614,0.43273767,0.43606622,0.43731938,0.43648514,0.43357217,0.42860943,0.42164558,0.41274799,0.40200127,0.38950539,0.37537354,0.35972960,0.34270535,0.32443750,0.30506447,0.28472312,0.26354538,0.24165502,0.21916448,0.19617208,0.17275948,0.14898992,0.12490696,0.10053433,0.07587660,0.05092116,0.02564125,0.00000000
0.00000000,0.02551794,0.05082003,0.07595517,0.10095935,0.12585050,0.15062486,0.17525482,0.19968823,0.22384900,0.24763875,0.27093929,0.29361564,0.31551949,0.33649310,0.35637329,0.37499526,0.39219640,0.40782004,0.42171888,0.43375809,0.44381843,0.45179853,0.45761678,0.46121331,0.46255110,0.46161665,0.45842028,0.45299579,0.44539967,0.43571000,0.42402480,0.41045988,0.39514637,0.37822779,0.35985689,0.34019215,0.31939405,0.29762123,0.27502650,0.25175297,0.22793016,0.20367053,0.17906633,0.15418710,0.12907800,0.10375925,0.07822682,0.05245463,0.02639823,0.00000000
0.00000000,0.02623561,0.05228101,0.07821169,0.10408603,0.12993885,0.15577690,0.18157659,0.20728345,0.23281332,0.25805476,0.28287234,0.30711058,0.33059826,0.35315296,0.37458585,0.39470640,0.41332669,0.43026578,0.44535368,0.45843496,0.46937221,0.47804879,0.48437088,0.48826975,0.48970304,0.48865552,0.48513944,0.47919413,0.47088514,0.46030294,0.44756105,0.43279362,0.41615258,0.39780433,0.37792605,0.35670171,0.33431771,0.31095844,0.28680152,0.26201317,0.23674358,0.21112246,0.18525511,0.15921906,0.13306165,0.10679891,0.08041600,0.05386962,0.02709251,0.00000000
0.00000000,0.02686492,0.05357429,0.08023833,0.10694432,0.13374836,0.16067012,0.18769044,0.21475143,0.24175851,0.26858384,0.29507078,0.32103894,0.34628954,0.37061091,0.39378399,0.41558793,0.43580528,0.45422684,0.47065627,0.48491425,0.49684237,0.50630632,0.51319825,0.51743917,0.51898057,0.51780523,0.51392758,0.50739336,0.49827853,0.48668783,0.47275270,0.45662849,0.43849121,0.41853382,0.39696195,0.37398937,0.34983294,0.32470743,0.29881999,0.27236458,0.24551642,0.21842650,0.19121649,0.16397432,0.13675065,0.10955684,0.08236487,0.05510974,0.02769477,0.00000000
0.00000000,0.02736794,0.05462723,0.08193357,0.10941137,0.13714329,0.16516429,0.19345957,0.22196579,0.25057450,0.27913706,0.30747057,0.33536432,0.36258636,0.38889019,0.41402119,0.43772297,0.45974355,0.47984093,0.49778823,0.51337852,0.52642915,0.53678544,0.54432339,0.54895223,0.55061636,0.54929623,0.54500884,0.53780719,0.52777928,0.51504625,0.49976015,0.48210078,0.46227202,0.44049755,0.41701612,0.39207622,0.36593045,0.33882941,0.31101537,0.28271564,0.25413589,0.22545346,0.19681090,0.16831000,0.14000679,0.11190806,0.08397019,0.05610111,0.02816645,0.00000000
0.00000000,0.02769449,0.05534411,0.08316454,0.11132775,0.13994895,0.16908035,0.19871038,0.22876680,0.25912231,0.28960162,0.31998919,0.35003733,0.37947426,0.40801205,0.43535419,0.46120280,0.48526565,0.50726271,0.52693185,0.54403426,0.55835943,0.56972924,0.57800111,0.58307081,0.58487458,0.58339022,0.57863758,0.57067808,0.55961341,0.54558360,0.52876437,0.50936364,0.48761740,0.46378487,0.43814313,0.41098115,0.38259327,0.35327234,0.32330229,0.29295050,0.26245980,0.23204034,0.20186148,0.17204388,0.14265244,0.11369055,0.08509696,0.05674653,0.02845657,0.00000000
0.00000000,0.02777741,0.05559779,0.08375655,0.11248620,0.14194079,0.17219057,0.20322403,0.23495444,0.26722861,0.29983681,0.33252282,0.36499393,0.39693062,0.42799586,0.45784388,0.48612849,0.51251081,0.53666671,0.55829350,0.57711575,0.59289091,0.60541402,0.61452120,0.62009281,0.62205578,0.62038485,0.61510312,0.60628159,0.59403767,0.57853296,0.55997032,0.53858994,0.51466471,0.48849480,0.46040160,0.43072099,0.39979604,0.36796916,0.33557366,0.30292494,0.27031113,0.23798332,0.20614552,0.17494443,0.14445947,0.11469381,0.08556782,0.05691692,0.02849696,0.00000000
0.00000000,0.02752538,0.05521726,0.08347800,0.11261632,0.14283037,0.17420640,0.20672649,0.24028056,0.27467971,0.30966963,0.34494346,0.38015380,0.41492417,0.44885959,0.48155670,0.51261311,0.54163608,0.56825073,0.59210762,0.61288941,0.63031692,0.64415443,0.65421376,0.66035763,0.66250238,0.66061924,0.65473503,0.64493163,0.63134439,0.61415954,0.59361096,0.56997575,0.54356910,0.51473819,0.48385544,0.45131097,0.41750444,0.38283618,0.34769779,0.31246200,0.27747197,0.24302983,0.20938448,0.17671859,0.14513505,0.11464342,0.08514778,0.05643877,0.02819498,0.00000000
